ticker,company_name,cik,fiscal_year,filing_type,filing_date,data_source,revenue,gross_profit,operating_income,net_income,cash_and_equivalents,total_assets,total_liabilities,long_term_debt,current_debt,operating_cash_flow,capex,shares_outstanding,depreciation_amortization,interest_expense,total_debt,sector_theme,source_type,data_mode,fundamentals_refresh_timestamp
TOST,TOST,1650164,2022,10-K,2023-03-01,sec_companyfacts,2731000000.0,511000000.0,-277000000.0,-275000000.0,635000000.0,1761000000.0,496000000.0,,,-156000000.0,16000000.0,,24000000.0,,,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
TOST,TOST,1650164,2023,10-K,2024-02-27,sec_companyfacts,3865000000.0,834000000.0,-244000000.0,-246000000.0,747000000.0,1958000000.0,663000000.0,,,135000000.0,42000000.0,,32000000.0,,,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
TOST,TOST,1650164,2024,10-K,2025-02-26,sec_companyfacts,4960000000.0,1190000000.0,22000000.0,19000000.0,1085000000.0,2408000000.0,811000000.0,,,360000000.0,54000000.0,,46000000.0,,,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
TOST,TOST,1650164,2025,10-K,2026-02-18,sec_companyfacts,6153000000.0,1593000000.0,346000000.0,342000000.0,1583000000.0,3145000000.0,969000000.0,,,661000000.0,53000000.0,,64000000.0,,,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
UPST,"Upstart Holdings, Inc.",1647639,2022,10-K,2023-02-16,sec_companyfacts,907272000.0,,-113863000.0,-108665000.0,532467000.0,1936054000.0,1263619000.0,,,-674681000.0,8825000.0,,13513000.0,10843000.0,,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
UPST,"Upstart Holdings, Inc.",1647639,2023,10-K,2024-02-15,sec_companyfacts,513562000.0,,-256525000.0,-240132000.0,467787000.0,2017100000.0,1381795000.0,,,-160493000.0,1527000.0,,24903000.0,34894000.0,,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
UPST,"Upstart Holdings, Inc.",1647639,2024,10-K,2025-02-14,sec_companyfacts,636528000.0,,-172856000.0,-128581000.0,976263000.0,2366958000.0,1733740000.0,,,186331000.0,837000.0,,20549000.0,,,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
UPST,"Upstart Holdings, Inc.",1647639,2025,10-K,2026-02-10,sec_companyfacts,1043857000.0,,42631000.0,53601000.0,1057012000.0,2974805000.0,2175990000.0,,,-147725000.0,347000.0,,24835000.0,,,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
V,Visa Inc.,1403161,2022,10-K,2022-11-16,sec_companyfacts,29310000000.0,,18136000000.0,14957000000.0,20377000000.0,85501000000.0,20853000000.0,20200000000.0,2250000000.0,18849000000.0,970000000.0,19545000000.0,861000000.0,,22450000000.0,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
V,Visa Inc.,1403161,2023,10-K,2023-11-15,sec_companyfacts,32653000000.0,,21037000000.0,17273000000.0,21990000000.0,90499000000.0,23098000000.0,20463000000.0,0.0,20755000000.0,1059000000.0,20452000000.0,943000000.0,,20463000000.0,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
V,Visa Inc.,1403161,2024,10-K,2024-11-13,sec_companyfacts,35926000000.0,,23916000000.0,19743000000.0,19763000000.0,94511000000.0,26517000000.0,20836000000.0,0.0,19950000000.0,1257000000.0,,1034000000.0,,20836000000.0,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
V,Visa Inc.,1403161,2025,10-K,2025-11-06,sec_companyfacts,40000000000.0,,24194000000.0,20058000000.0,24987000000.0,99627000000.0,35048000000.0,19602000000.0,5569000000.0,23059000000.0,1482000000.0,,1220000000.0,,25171000000.0,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
WFC,WFC,72971,2022,10-K,2023-02-21,sec_companyfacts,,,14969000000.0,12882000000.0,159157000000.0,1881016000000.0,1699141000000.0,,51145000000.0,27048000000.0,,,1200000000.0,9074000000.0,51145000000.0,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
WFC,WFC,72971,2023,10-K,2024-02-20,sec_companyfacts,,,21636000000.0,19029000000.0,236052000000.0,1932468000000.0,1745025000000.0,,89559000000.0,40358000000.0,,,1300000000.0,32743000000.0,89559000000.0,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
WFC,WFC,72971,2024,10-K,2025-02-25,sec_companyfacts,,,23364000000.0,19722000000.0,201902000000.0,1929845000000.0,1748779000000.0,,108806000000.0,3035000000.0,,,1400000000.0,,108806000000.0,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
WFC,WFC,72971,2025,10-K,2026-02-24,sec_companyfacts,,,25199000000.0,21338000000.0,172593000000.0,2148631000000.0,1965593000000.0,,18323000000.0,-19001000000.0,,,1700000000.0,,18323000000.0,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
XYZ,"Block, Inc.",1512673,2022,10-K,2023-02-23,sec_companyfacts,17531587000.0,5991892000.0,-565317000.0,-553005000.0,8435906000.0,31364340000.0,8434516000.0,4109829000.0,,175903000.0,170815000.0,,340523000.0,,4109829000.0,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
XYZ,"Block, Inc.",1512673,2023,10-K,2024-02-22,sec_companyfacts,21915623000.0,7504886000.0,-29143000.0,-21124000.0,9009087000.0,34069893000.0,9921629000.0,,,100961000.0,151151000.0,,408560000.0,,,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
XYZ,"Block, Inc.",1512673,2024,10-K,2025-02-24,sec_companyfacts,24121053000.0,8889036000.0,1357154000.0,2866497000.0,13230512000.0,36777595000.0,8546798000.0,,,1707350000.0,153947000.0,,376127000.0,,,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
XYZ,"Block, Inc.",1512673,2025,10-K,2026-02-26,sec_companyfacts,24193683000.0,10359929000.0,1689911000.0,1304210000.0,12481276000.0,39549887000.0,10384460000.0,,,2579714000.0,155038000.0,,369529000.0,,,Payments / Financial Services,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
AMH,AMH,1562401,2022,10-K,2023-02-24,sec_companyfacts,,,,310025000.0,217960000.0,12175059000.0,5000401000.0,,,665518000.0,,,426531000.0,134871000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
AMH,AMH,1562401,2023,10-K,2024-02-23,sec_companyfacts,,,,432142000.0,221861000.0,12688190000.0,5035307000.0,,,738689000.0,,,456550000.0,140198000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
AMH,AMH,1562401,2024,10-K,2025-02-21,sec_companyfacts,,,,468142000.0,350216000.0,13381151000.0,5532521000.0,,,811535000.0,,,477010000.0,165351000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
AMH,AMH,1562401,2025,10-K,2026-02-20,sec_companyfacts,,,,513392000.0,230690000.0,13242120000.0,5532614000.0,,,864327000.0,,,504341000.0,185198000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
ARE,ARE,1035443,2022,10-K,2023-01-30,sec_companyfacts,,,,670701000.0,857975000.0,35523399000.0,12840152000.0,,,1294321000.0,,,1002146000.0,94203000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
ARE,ARE,1035443,2023,10-K,2024-01-29,sec_companyfacts,,,,280994000.0,660771000.0,36771402000.0,14148409000.0,,,1630550000.0,,,1093473000.0,74204000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
ARE,ARE,1035443,2024,10-K,2025-01-27,sec_companyfacts,,,,510733000.0,559847000.0,37527449000.0,15128988000.0,,,1504524000.0,,,1202380000.0,185838000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
ARE,ARE,1035443,2025,10-K,2026-01-26,sec_companyfacts,,,,-1216726000.0,553755000.0,34081835000.0,14925399000.0,,,1414046000.0,,,1350478000.0,226698000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
AVB,AVB,915912,2022,10-K,2023-02-24,sec_companyfacts,6333000.0,,1151084000.0,1136438000.0,734245000.0,20457764000.0,9201526000.0,,,1421932000.0,,,,230074000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
AVB,AVB,915912,2023,10-K,2024-02-23,sec_companyfacts,7722000.0,,938591000.0,928438000.0,530960000.0,20678214000.0,8893423000.0,,,1560029000.0,,,,205992000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
AVB,AVB,915912,2024,10-K,2025-02-27,sec_companyfacts,7081000.0,,1082620000.0,1082175000.0,267076000.0,21000737000.0,9059645000.0,,,1607878000.0,,,,226589000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
AVB,AVB,915912,2025,10-K,2026-02-27,sec_companyfacts,7042000.0,,1055464000.0,1056599000.0,353083000.0,22192137000.0,10357820000.0,,,1671105000.0,,,,259181000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
BXP,BXP,1037540,2022,10-K,2023-02-27,sec_companyfacts,3108581000.0,1929527000.0,,1020584000.0,736812000.0,24207669000.0,15837237000.0,,,1282399000.0,,,749775000.0,437139000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
BXP,BXP,1037540,2023,10-K,2024-02-27,sec_companyfacts,3273569000.0,1998776000.0,,291424000.0,1612567000.0,26026149000.0,17833785000.0,,,1301520000.0,,,830813000.0,579572000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
BXP,BXP,1037540,2024,10-K,2025-02-27,sec_companyfacts,3407719000.0,2041045000.0,,84188000.0,1335196000.0,26084980000.0,18137324000.0,,,1234501000.0,,,887191000.0,645117000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
BXP,BXP,1037540,2025,10-K,2026-02-27,sec_companyfacts,3482279000.0,2058649000.0,,383995000.0,1557266000.0,26166164000.0,18473924000.0,,,1245157000.0,,,912088000.0,653138000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
COLD,COLD,1455863,2022,10-K,2023-02-27,sec_companyfacts,2870336000.0,,-38310000.0,-19474000.0,53063000.0,8104561000.0,4316683000.0,,,299996000.0,308365000.0,,331446000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
COLD,COLD,1455863,2023,10-K,2024-02-29,sec_companyfacts,2621244000.0,,-328089000.0,-336269000.0,60392000.0,7869252000.0,4234665000.0,,,366155000.0,264467000.0,,353743000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
COLD,COLD,1455863,2024,10-K,2025-02-27,sec_companyfacts,2604740000.0,,-103177000.0,-94749000.0,47652000.0,7735954000.0,4428949000.0,,,411877000.0,309458000.0,,360817000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
COLD,COLD,1455863,2025,10-K,2026-02-26,sec_companyfacts,2540906000.0,,-135733000.0,-115282000.0,136863000.0,8121598000.0,5199585000.0,,,359641000.0,576845000.0,,367362000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
CPT,CPT,906345,2022,10-K,2023-02-23,sec_companyfacts,5188000.0,,,661508000.0,17438000.0,9327935000.0,4271014000.0,,,744712000.0,,,577020000.0,113424000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
CPT,CPT,906345,2023,10-K,2024-02-22,sec_companyfacts,3451000.0,,,410553000.0,268047000.0,9383737000.0,4331966000.0,,,794950000.0,,,574813000.0,133395000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
CPT,CPT,906345,2024,10-K,2025-02-20,sec_companyfacts,7137000.0,,,170840000.0,32209000.0,8852144000.0,4104955000.0,,,774877000.0,,,582014000.0,129815000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
CPT,CPT,906345,2025,10-K,2026-02-12,sec_companyfacts,12967000.0,,,394898000.0,37242000.0,9042989000.0,4604736000.0,,,826621000.0,,,611025000.0,138239000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
CUBE,CUBE,1298675,2022,10-K,2023-02-24,sec_companyfacts,1009624000.0,,,292472000.0,8925000.0,6325830000.0,3428030000.0,,,591466000.0,,,310610000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
CUBE,CUBE,1298675,2023,10-K,2024-02-29,sec_companyfacts,1050334000.0,,,412435000.0,8217000.0,6225020000.0,3344212000.0,,,611136000.0,,,201238000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
CUBE,CUBE,1298675,2024,10-K,2025-02-28,sec_companyfacts,1066231000.0,,,391885000.0,77663000.0,6394181000.0,3440313000.0,,,631074000.0,,,205703000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
CUBE,CUBE,1298675,2025,10-K,2026-02-27,sec_companyfacts,1123110000.0,,,331317000.0,10233000.0,6643193000.0,3861117000.0,,,608512000.0,,,258151000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
EQR,EQR,906107,2022,10-K,2023-02-16,sec_companyfacts,,,1116046000.0,806995000.0,53869000.0,20218262000.0,8517310000.0,,,1454756000.0,,,,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
EQR,EQR,906107,2023,10-K,2024-02-15,sec_companyfacts,,,1160585000.0,868488000.0,50743000.0,20034564000.0,8456188000.0,,,1532798000.0,,,,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
EQR,EQR,906107,2024,10-K,2025-02-13,sec_companyfacts,,,,1070975000.0,62302000.0,20834176000.0,9249829000.0,,,1573607000.0,,,,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
EQR,EQR,906107,2025,10-K,2026-02-13,sec_companyfacts,,,,1151949000.0,55904000.0,20746023000.0,9336889000.0,,,1648763000.0,,,,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
ESS,ESS,920522,2022,10-K,2023-02-23,sec_companyfacts,11139000.0,,595229000.0,432985000.0,42681000.0,12372905000.0,6450639000.0,,,975649000.0,,,539319000.0,204798000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
ESS,ESS,920522,2023,10-K,2024-02-23,sec_companyfacts,11131000.0,,584342000.0,430708000.0,400334000.0,12361427000.0,6735244000.0,,,980064000.0,,,548438000.0,212905000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
ESS,ESS,920522,2024,10-K,2025-02-21,sec_companyfacts,10265000.0,1244659000.0,703095000.0,811306000.0,75846000.0,12927359000.0,7176120000.0,,,1068305000.0,,,580220000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
ESS,ESS,920522,2025,10-K,2026-02-20,sec_companyfacts,9381000.0,1318978000.0,899316000.0,702773000.0,85586000.0,13159009000.0,7422114000.0,,,1074423000.0,,,607542000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
EXR,EXR,1289490,2022,10-K,2023-02-28,sec_companyfacts,83904000.0,,900653000.0,921156000.0,97735000.0,12167458000.0,8089184000.0,,,1238139000.0,,,,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
EXR,EXR,1289490,2023,10-K,2024-02-29,sec_companyfacts,101986000.0,,1170141000.0,850453000.0,105083000.0,27456262000.0,12042313000.0,,,1402474000.0,135577000.0,,506053000.0,419035000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
EXR,EXR,1289490,2024,10-K,2025-02-28,sec_companyfacts,120855000.0,,1323360000.0,900232000.0,143303000.0,28847926000.0,13988564000.0,,,1887430000.0,479059000.0,,783023000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
EXR,EXR,1289490,2025,10-K,2026-02-20,sec_companyfacts,129476000.0,,1412691000.0,1022538000.0,143180000.0,29264046000.0,14940010000.0,,,1850193000.0,561723000.0,,715177000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
FR,FR,921825,2022,10-K,2023-02-16,sec_companyfacts,539929000.0,,,381612000.0,145118000.0,4954322000.0,2424023000.0,,,410943000.0,,,147420000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
FR,FR,921825,2023,10-K,2024-02-14,sec_companyfacts,614027000.0,,,285837000.0,43844000.0,5175765000.0,2540660000.0,,,304815000.0,,,162951000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
FR,FR,921825,2024,10-K,2025-02-14,sec_companyfacts,669641000.0,,,295988000.0,51682000.0,5261426000.0,2515398000.0,,,352488000.0,,,171939000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
FR,FR,921825,2025,10-K,2026-02-11,sec_companyfacts,727076000.0,,,264079000.0,78032000.0,5688081000.0,2929151000.0,,,461263000.0,,,185316000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:52+00:00
INVH,INVH,1687229,2022,10-K,2023-02-22,sec_companyfacts,2238121000.0,,,384799000.0,453927000.0,18536708000.0,8213077000.0,,,1023587000.0,,,,304092000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
INVH,INVH,1687229,2023,10-K,2024-02-21,sec_companyfacts,2432278000.0,,,521028000.0,897484000.0,19220967000.0,9030532000.0,,,1107088000.0,,,,333457000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
INVH,INVH,1687229,2024,10-K,2025-02-27,sec_companyfacts,2618942000.0,,,455365000.0,419693000.0,18700951000.0,8908442000.0,,,1081805000.0,,,,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
INVH,INVH,1687229,2025,10-K,2026-02-19,sec_companyfacts,2729296000.0,,,589909000.0,354865000.0,18680290000.0,9112398000.0,,,1206230000.0,,,,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
KIM,KIM,879101,2022,10-K,2023-02-24,sec_companyfacts,1727684000.0,,565464000.0,114534000.0,149829000.0,17826122000.0,8086280000.0,,,861114000.0,,,505000000.0,226823000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
KIM,KIM,879101,2023,10-K,2024-02-26,sec_companyfacts,1783400000.0,,638777000.0,665949000.0,783757000.0,18274022000.0,8548287000.0,,,1071607000.0,,,507265000.0,250201000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
KIM,KIM,879101,2024,10-K,2025-02-21,sec_companyfacts,2037014000.0,,629088000.0,419439000.0,689731000.0,20309896000.0,9464107000.0,,,1005621000.0,,,603685000.0,307806000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
KIM,KIM,879101,2025,10-K,2026-02-20,sec_companyfacts,2140116000.0,,770823000.0,592810000.0,212794000.0,19688250000.0,9120372000.0,,,1120015000.0,18400000.0,,627090000.0,330196000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
MAA,MAA,912595,2022,10-K,2023-02-14,sec_companyfacts,2019866000.0,,,654776000.0,61071000.0,11241165000.0,5030746000.0,,,1058479000.0,,,542998000.0,154747000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
MAA,MAA,912595,2023,10-K,2024-02-09,sec_companyfacts,2148468000.0,,,567831000.0,55091000.0,11484503000.0,5185381000.0,,,1137187000.0,,,565063000.0,149234000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
MAA,MAA,912595,2024,10-K,2025-02-07,sec_companyfacts,2191015000.0,,,541576000.0,56761000.0,11812369000.0,5664705000.0,,,1098292000.0,,,585616000.0,168544000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
MAA,MAA,912595,2025,10-K,2026-02-06,sec_companyfacts,2209126000.0,,,456566000.0,73975000.0,11975383000.0,6135738000.0,,,1078175000.0,,,622295000.0,185257000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
NNN,NNN,751364,2022,10-K,2023-02-09,sec_companyfacts,773053000.0,,482537000.0,334621000.0,6778000.0,8146045000.0,4022543000.0,,,578355000.0,,,223834000.0,148065000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
NNN,NNN,751364,2023,10-K,2024-02-08,sec_companyfacts,828111000.0,,555104000.0,392340000.0,5155000.0,8661968000.0,4504511000.0,,,612410000.0,,,238625000.0,163898000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
NNN,NNN,751364,2024,10-K,2025-02-11,sec_companyfacts,869266000.0,,577872000.0,396835000.0,9062000.0,8872728000.0,4510453000.0,,,635504000.0,,,249681000.0,184017000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
NNN,NNN,751364,2025,10-K,2026-02-11,sec_companyfacts,926213000.0,,589486000.0,389777000.0,5822000.0,9379355000.0,4971053000.0,,,667131000.0,,,268439000.0,203955000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
O,O,726728,2022,10-K,2023-02-22,sec_companyfacts,3343681000.0,,917599000.0,872416000.0,226881000.0,49673092000.0,20829803000.0,,,2563856000.0,,34159509000.0,1670389000.0,465223000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
O,O,726728,2023,10-K,2024-02-21,sec_companyfacts,4078993000.0,,928935000.0,876914000.0,292175000.0,57779357000.0,24672388000.0,,,2958769000.0,,39629709000.0,1895177000.0,730423000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
O,O,726728,2024,10-K,2025-02-25,sec_companyfacts,5271142000.0,,933942000.0,867341000.0,495506000.0,68835039000.0,29783353000.0,,,3573276000.0,,47451068000.0,2395644000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
O,O,726728,2025,10-K,2026-02-25,sec_companyfacts,5749377000.0,,1155129000.0,1069783000.0,520756000.0,72795612000.0,32671644000.0,,,3994754000.0,,49861660000.0,2524200000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
PLD,PLD,1045609,2022,10-K,2023-02-14,sec_companyfacts,1751592000.0,,3690810000.0,620066000.0,278483000.0,87897448000.0,30034355000.0,,,4126430000.0,,,1812777000.0,309037000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
PLD,PLD,1045609,2023,10-K,2024-02-13,sec_companyfacts,1889247000.0,,3464183000.0,675884000.0,530388000.0,93020840000.0,35197120000.0,,,5373058000.0,,,2484891000.0,641332000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
PLD,PLD,1045609,2024,10-K,2025-02-14,sec_companyfacts,2200646000.0,,4114878000.0,1342176000.0,1318591000.0,95328909000.0,36712139000.0,,,4912209000.0,,,2580519000.0,863932000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
PLD,PLD,1045609,2025,10-K,2026-02-13,sec_companyfacts,2252712000.0,,3769316000.0,1482215000.0,1145647000.0,98724256000.0,40970248000.0,,,5008434000.0,,,2626028000.0,1002344000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
PSA,PSA,1393311,2022,10-K,2023-02-21,sec_companyfacts,4182163000.0,,,4366274000.0,805157000.0,17552307000.0,7385506000.0,,,3117141000.0,,,888146000.0,136319000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
PSA,PSA,1393311,2023,10-K,2024-02-20,sec_companyfacts,4517690000.0,,2170941000.0,2160120000.0,400375000.0,19809216000.0,9702270000.0,,,3246648000.0,,,970056000.0,201132000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
PSA,PSA,1393311,2024,10-K,2025-02-24,sec_companyfacts,4695616000.0,,2089079000.0,2084410000.0,447416000.0,19754934000.0,9941282000.0,,,3128255000.0,,,1129766000.0,287401000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
PSA,PSA,1393311,2025,10-K,2026-02-12,sec_companyfacts,4824113000.0,,1789804000.0,1797032000.0,318095000.0,20208604000.0,10866770000.0,,,3186449000.0,,,1151840000.0,304495000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
REG,REG,910606,2022,10-K,2023-02-17,sec_companyfacts,1224022000.0,,,488035000.0,68776000.0,10860220000.0,4682181000.0,,,655815000.0,,,319697000.0,146186000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
REG,REG,910606,2023,10-K,2024-02-16,sec_companyfacts,1322466000.0,,,370867000.0,91354000.0,12426913000.0,5234978000.0,,,719591000.0,,,352282000.0,154249000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
REG,REG,910606,2024,10-K,2025-02-14,sec_companyfacts,1453904000.0,,1047368000.0,409840000.0,61884000.0,12391961000.0,5491654000.0,,,790198000.0,,,394714000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
REG,REG,910606,2025,10-K,2026-02-13,sec_companyfacts,1553524000.0,,1123441000.0,540951000.0,120661000.0,13001283000.0,5819677000.0,,,827692000.0,,,405044000.0,,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
REXR,REXR,1571283,2022,10-K,2023-02-13,sec_companyfacts,616000.0,,,177157000.0,36786000.0,9259283000.0,2335941000.0,,,327695000.0,,,196794000.0,48496000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
REXR,REXR,1571283,2023,10-K,2024-02-12,sec_companyfacts,682000.0,,,249591000.0,33444000.0,10929829000.0,2785924000.0,,,427548000.0,,,244510000.0,61400000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
REXR,REXR,1571283,2024,10-K,2025-02-10,sec_companyfacts,611000.0,,,285926000.0,55971000.0,12648218000.0,3922239000.0,,,478917000.0,,,275247000.0,98596000.0,,Real Estate / REITs,live_sec_companyfacts,live_api,2026-05-28T16:37:53+00:00
